"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 100","23 May 2019","6484.35","6538.45","6353.5","6378.10"
"NIFTY SMALLCAP 100","22 May 2019","6371.45","6400.2","6329.9","6390.90"
"NIFTY SMALLCAP 100","21 May 2019","6436.8","6451.7","6342.7","6361.95"
"NIFTY SMALLCAP 100","20 May 2019","6315.95","6422.6","6262.8","6418.80"
"NIFTY SMALLCAP 100","17 May 2019","6107.4","6150.6","6102.45","6135.95"
"NIFTY SMALLCAP 100","16 May 2019","6080","6113.65","6038.15","6103.80"
"NIFTY SMALLCAP 100","15 May 2019","6166.6","6183.05","6059.8","6068.60"
"NIFTY SMALLCAP 100","14 May 2019","6080.75","6159.8","6013.95","6142.80"
"NIFTY SMALLCAP 100","13 May 2019","6256.7","6261.45","6091.4","6099.45"
"NIFTY SMALLCAP 100","10 May 2019","6245.15","6287.3","6234.6","6268.05"
"NIFTY SMALLCAP 100","09 May 2019","6255.55","6272.85","6205.9","6232.60"
"NIFTY SMALLCAP 100","08 May 2019","6322.25","6331.15","6257.65","6262.10"
"NIFTY SMALLCAP 100","07 May 2019","6426.4","6442.15","6336.25","6343.25"
"NIFTY SMALLCAP 100","06 May 2019","6415.75","6454.95","6397.3","6405.90"
"NIFTY SMALLCAP 100","03 May 2019","6480.2","6499.45","6456.1","6467.00"
"NIFTY SMALLCAP 100","02 May 2019","6459.4","6505.95","6429.95","6467.45"
"NIFTY SMALLCAP 100","30 Apr 2019","6558.35","6561.95","6442.1","6467.55"
"NIFTY SMALLCAP 100","26 Apr 2019","6587.3","6596.55","6541.95","6565.20"
"NIFTY SMALLCAP 100","25 Apr 2019","6582.35","6630.65","6564.3","6572.25"
"NIFTY SMALLCAP 100","24 Apr 2019","6543.5","6575.95","6521.3","6570.85"
"NIFTY SMALLCAP 100","23 Apr 2019","6572.15","6596.95","6503.7","6519.60"
"NIFTY SMALLCAP 100","22 Apr 2019","6657.35","6657.7","6554.5","6561.55"
"NIFTY SMALLCAP 100","18 Apr 2019","6785.1","6797.6","6662.8","6679.40"
"NIFTY SMALLCAP 100","16 Apr 2019","6809.85","6819.5","6777.2","6782.50"
"NIFTY SMALLCAP 100","15 Apr 2019","6767.4","6822.5","6766.85","6782.75"
"NIFTY SMALLCAP 100","12 Apr 2019","6700.25","6749","6698.1","6740.20"
"NIFTY SMALLCAP 100","11 Apr 2019","6691.85","6715.95","6663.3","6694.30"
"NIFTY SMALLCAP 100","10 Apr 2019","6649.15","6713.55","6644.9","6677.35"
"NIFTY SMALLCAP 100","09 Apr 2019","6661.15","6662.7","6600.15","6655.95"
"NIFTY SMALLCAP 100","08 Apr 2019","6713.55","6740.55","6630.85","6650.30"
"NIFTY SMALLCAP 100","05 Apr 2019","6650.95","6692.7","6642.25","6686.35"
"NIFTY SMALLCAP 100","04 Apr 2019","6664.15","6668.75","6590.25","6620.20"
"NIFTY SMALLCAP 100","03 Apr 2019","6744.85","6775.05","6642.9","6651.65"
"NIFTY SMALLCAP 100","02 Apr 2019","6762.45","6765.15","6681.35","6723.65"
"NIFTY SMALLCAP 100","01 Apr 2019","6717.55","6783.25","6716.1","6737.85"
"NIFTY SMALLCAP 100","29 Mar 2019","6687.15","6710.9","6662.3","6672.55"
"NIFTY SMALLCAP 100","28 Mar 2019","6611.3","6661.05","6609.1","6653.65"
"NIFTY SMALLCAP 100","27 Mar 2019","6544.75","6597.25","6543.6","6591.75"
"NIFTY SMALLCAP 100","26 Mar 2019","6461.45","6517.65","6459.75","6510.75"
"NIFTY SMALLCAP 100","25 Mar 2019","6487.35","6487.35","6418.3","6436.25"
"NIFTY SMALLCAP 100","22 Mar 2019","6608.8","6625.15","6533.8","6541.10"
"NIFTY SMALLCAP 100","20 Mar 2019","6623.35","6630.95","6579.8","6590.75"
"NIFTY SMALLCAP 100","19 Mar 2019","6570.4","6626.8","6557.65","6610.75"
"NIFTY SMALLCAP 100","18 Mar 2019","6561.55","6586.3","6518.25","6545.25"
"NIFTY SMALLCAP 100","15 Mar 2019","6590.95","6621.5","6513.35","6535.65"
"NIFTY SMALLCAP 100","14 Mar 2019","6593.6","6607","6534.7","6568.50"
"NIFTY SMALLCAP 100","13 Mar 2019","6603.4","6614","6539.9","6571.45"
"NIFTY SMALLCAP 100","12 Mar 2019","6549.35","6614.45","6548","6585.45"
"NIFTY SMALLCAP 100","11 Mar 2019","6371.95","6506.65","6369.1","6501.10"
"NIFTY SMALLCAP 100","08 Mar 2019","6358.8","6393.9","6329.75","6350.00"
"NIFTY SMALLCAP 100","07 Mar 2019","6392.1","6396.7","6344.05","6358.75"
"NIFTY SMALLCAP 100","06 Mar 2019","6378.15","6423.15","6359.6","6380.75"
"NIFTY SMALLCAP 100","05 Mar 2019","6103","6345","6100.55","6334.70"
"NIFTY SMALLCAP 100","01 Mar 2019","5962.45","6099.25","5961.45","6094.60"
"NIFTY SMALLCAP 100","28 Feb 2019","5912.9","5943.75","5888.85","5934.35"
"NIFTY SMALLCAP 100","27 Feb 2019","5902.15","6007.25","5864.1","5889.05"
"NIFTY SMALLCAP 100","26 Feb 2019","5855.2","5913.35","5785.15","5877.55"
"NIFTY SMALLCAP 100","25 Feb 2019","5901.05","5928.9","5900.35","5923.45"
"NIFTY SMALLCAP 100","22 Feb 2019","5837.9","5889","5823.55","5879.00"
"NIFTY SMALLCAP 100","21 Feb 2019","5762","5836.6","5747.15","5828.55"
"NIFTY SMALLCAP 100","20 Feb 2019","5704.8","5754.75","5704.3","5745.80"
"NIFTY SMALLCAP 100","19 Feb 2019","5675.4","5726.95","5665.25","5685.80"
"NIFTY SMALLCAP 100","18 Feb 2019","5737.65","5741.15","5660.15","5671.10"
"NIFTY SMALLCAP 100","15 Feb 2019","5794.95","5795.9","5711.4","5727.30"
"NIFTY SMALLCAP 100","14 Feb 2019","5744.15","5800.8","5707.25","5793.95"
"NIFTY SMALLCAP 100","13 Feb 2019","5825.1","5840.6","5744.7","5756.15"
"NIFTY SMALLCAP 100","12 Feb 2019","5813.95","5837.35","5782.25","5805.60"
"NIFTY SMALLCAP 100","11 Feb 2019","5921.05","5925.2","5815.75","5824.95"
"NIFTY SMALLCAP 100","08 Feb 2019","6017.75","6018.1","5920.35","5931.60"
"NIFTY SMALLCAP 100","07 Feb 2019","5997.95","6052.8","5982.55","6030.10"
"NIFTY SMALLCAP 100","06 Feb 2019","5977.6","5995","5888.65","5987.60"
"NIFTY SMALLCAP 100","05 Feb 2019","6039.8","6058.6","5934.5","5959.65"
"NIFTY SMALLCAP 100","04 Feb 2019","6133.55","6134.1","6017.45","6043.75"
"NIFTY SMALLCAP 100","01 Feb 2019","6158","6211.85","6092.3","6138.90"
"NIFTY SMALLCAP 100","31 Jan 2019","6121.05","6139.95","6084.65","6132.95"
"NIFTY SMALLCAP 100","30 Jan 2019","6084.35","6108.45","6069.7","6095.80"
"NIFTY SMALLCAP 100","29 Jan 2019","6033.9","6082.85","6013.65","6060.35"
"NIFTY SMALLCAP 100","28 Jan 2019","6149.15","6152.7","6035.9","6049.75"
"NIFTY SMALLCAP 100","25 Jan 2019","6279.45","6299.3","6144.9","6158.10"
"NIFTY SMALLCAP 100","24 Jan 2019","6287.45","6300.1","6252.85","6257.95"
"NIFTY SMALLCAP 100","23 Jan 2019","6305.65","6323.7","6272.4","6281.20"
"NIFTY SMALLCAP 100","22 Jan 2019","6307.4","6307.8","6254.3","6298.55"
"NIFTY SMALLCAP 100","21 Jan 2019","6367.8","6384.05","6301.1","6312.75"
"NIFTY SMALLCAP 100","18 Jan 2019","6447.6","6447.85","6363.75","6371.20"
"NIFTY SMALLCAP 100","17 Jan 2019","6472.25","6485","6413.2","6440.25"
"NIFTY SMALLCAP 100","16 Jan 2019","6464.2","6493.9","6447.85","6455.30"
"NIFTY SMALLCAP 100","15 Jan 2019","6400.5","6454.35","6399.6","6449.50"
"NIFTY SMALLCAP 100","14 Jan 2019","6402.65","6405.95","6349.5","6377.70"
"NIFTY SMALLCAP 100","11 Jan 2019","6427.8","6430.75","6373","6396.30"
"NIFTY SMALLCAP 100","10 Jan 2019","6393.55","6421.8","6382.2","6414.80"
"NIFTY SMALLCAP 100","09 Jan 2019","6428.15","6433.25","6352","6389.25"
"NIFTY SMALLCAP 100","08 Jan 2019","6389.35","6408.75","6363.5","6403.45"
"NIFTY SMALLCAP 100","07 Jan 2019","6430.85","6437.95","6372.4","6387.45"
"NIFTY SMALLCAP 100","04 Jan 2019","6361.65","6387.4","6303","6381.65"
"NIFTY SMALLCAP 100","03 Jan 2019","6415.1","6436.55","6349","6357.85"
"NIFTY SMALLCAP 100","02 Jan 2019","6463.65","6496.2","6396.45","6410.55"
"NIFTY SMALLCAP 100","01 Jan 2019","6458.25","6480.6","6431.7","6476.55"
"NIFTY SMALLCAP 100","31 Dec 2018","6424.35","6456.9","6423.85","6449.15"
"NIFTY SMALLCAP 100","28 Dec 2018","6358.85","6411.05","6357.35","6399.70"
"NIFTY SMALLCAP 100","27 Dec 2018","6367.05","6380.8","6321.6","6329.00"
"NIFTY SMALLCAP 100","26 Dec 2018","6293.55","6322.15","6193.5","6314.75"
"NIFTY SMALLCAP 100","24 Dec 2018","6381.5","6395.1","6306.85","6311.15"
"NIFTY SMALLCAP 100","21 Dec 2018","6467.15","6503.45","6366.45","6378.85"
"NIFTY SMALLCAP 100","20 Dec 2018","6407.7","6476.3","6390.35","6452.05"
"NIFTY SMALLCAP 100","19 Dec 2018","6380.45","6434.7","6373.3","6425.35"
"NIFTY SMALLCAP 100","18 Dec 2018","6286.5","6349.7","6270.5","6344.55"
"NIFTY SMALLCAP 100","17 Dec 2018","6297.35","6313.3","6285.75","6298.45"
"NIFTY SMALLCAP 100","14 Dec 2018","6272.65","6304.2","6238","6281.05"
"NIFTY SMALLCAP 100","13 Dec 2018","6270.95","6319.35","6236.05","6278.60"
"NIFTY SMALLCAP 100","12 Dec 2018","6073.35","6217.7","6073.3","6214.35"
"NIFTY SMALLCAP 100","11 Dec 2018","5840.95","6051.85","5836.45","6033.10"
"NIFTY SMALLCAP 100","10 Dec 2018","5955.55","5960.75","5912.8","5925.05"
"NIFTY SMALLCAP 100","07 Dec 2018","6077.8","6100.7","6016.6","6056.65"
"NIFTY SMALLCAP 100","06 Dec 2018","6119.35","6121","6031.55","6053.25"
"NIFTY SMALLCAP 100","05 Dec 2018","6235.65","6246.2","6135.7","6160.50"
"NIFTY SMALLCAP 100","04 Dec 2018","6278.45","6314.4","6262.55","6272.20"
"NIFTY SMALLCAP 100","03 Dec 2018","6252.95","6278.35","6209.6","6268.80"
"NIFTY SMALLCAP 100","30 Nov 2018","6186.2","6231.65","6173.2","6216.20"
"NIFTY SMALLCAP 100","29 Nov 2018","6208.1","6209.65","6143.7","6171.45"
"NIFTY SMALLCAP 100","28 Nov 2018","6234.6","6243.35","6166.3","6177.15"
"NIFTY SMALLCAP 100","27 Nov 2018","6187.35","6231.55","6183.05","6223.90"
"NIFTY SMALLCAP 100","26 Nov 2018","6230","6237.2","6132.5","6190.10"
"NIFTY SMALLCAP 100","22 Nov 2018","6241.85","6275.15","6194.65","6203.65"
"NIFTY SMALLCAP 100","21 Nov 2018","6212.85","6239.1","6163.45","6226.55"
"NIFTY SMALLCAP 100","20 Nov 2018","6255.2","6280.05","6186.55","6196.90"
"NIFTY SMALLCAP 100","19 Nov 2018","6272","6290.55","6241.1","6280.15"
"NIFTY SMALLCAP 100","16 Nov 2018","6282.9","6299.2","6229.8","6247.30"
"NIFTY SMALLCAP 100","15 Nov 2018","6266.7","6278.15","6212.65","6269.35"
"NIFTY SMALLCAP 100","14 Nov 2018","6310.25","6315.05","6230.95","6262.15"
"NIFTY SMALLCAP 100","13 Nov 2018","6237.3","6282.1","6190.65","6275.10"
"NIFTY SMALLCAP 100","12 Nov 2018","6332.6","6340.5","6246.3","6254.40"
"NIFTY SMALLCAP 100","09 Nov 2018","6274.85","6330.45","6235","6325.05"
"NIFTY SMALLCAP 100","07 Nov 2018","6242.6","6269.05","6233.4","6261.70"
"NIFTY SMALLCAP 100","06 Nov 2018","6246.5","6261","6167.2","6192.65"
"NIFTY SMALLCAP 100","05 Nov 2018","6267.7","6284.7","6176.3","6218.45"
"NIFTY SMALLCAP 100","02 Nov 2018","6233.5","6310.7","6228.95","6242.95"
"NIFTY SMALLCAP 100","01 Nov 2018","6092.2","6189.65","6088.95","6162.40"
"NIFTY SMALLCAP 100","31 Oct 2018","6003.1","6070.75","5938.25","6062.60"
"NIFTY SMALLCAP 100","30 Oct 2018","5909.4","6012.75","5901.55","5977.45"
"NIFTY SMALLCAP 100","29 Oct 2018","5793.45","5904.8","5741.1","5892.15"
"NIFTY SMALLCAP 100","26 Oct 2018","5757.65","5788.55","5669.85","5747.95"
"NIFTY SMALLCAP 100","25 Oct 2018","5799.35","5822","5746.75","5784.20"
"NIFTY SMALLCAP 100","24 Oct 2018","5864.65","5902.8","5804.45","5859.85"
"NIFTY SMALLCAP 100","23 Oct 2018","5808.75","5859.1","5751.9","5802.75"
"NIFTY SMALLCAP 100","22 Oct 2018","6030.4","6038.6","5862.5","5874.10"
"NIFTY SMALLCAP 100","19 Oct 2018","6018.6","6081","5938.25","5993.25"
"NIFTY SMALLCAP 100","17 Oct 2018","6318.3","6340.9","6059.55","6069.55"
"NIFTY SMALLCAP 100","16 Oct 2018","6165.4","6245.65","6162.7","6233.65"
"NIFTY SMALLCAP 100","15 Oct 2018","6075.3","6123.45","6027.2","6111.35"
"NIFTY SMALLCAP 100","12 Oct 2018","5927.65","6044.15","5924.9","6024.75"
"NIFTY SMALLCAP 100","11 Oct 2018","5793.85","5942.9","5753.95","5863.00"
"NIFTY SMALLCAP 100","10 Oct 2018","5792.95","5998.85","5791.95","5989.20"
"NIFTY SMALLCAP 100","09 Oct 2018","5792.6","5824.8","5684.55","5756.30"
"NIFTY SMALLCAP 100","08 Oct 2018","5886.35","5914.35","5694.5","5770.20"
"NIFTY SMALLCAP 100","05 Oct 2018","6035.9","6088.2","5878.7","5911.65"
"NIFTY SMALLCAP 100","04 Oct 2018","6105.15","6149.8","6008.6","6059.45"
"NIFTY SMALLCAP 100","03 Oct 2018","6165.3","6297.75","6111.75","6195.45"
"NIFTY SMALLCAP 100","01 Oct 2018","6126.85","6179.2","5936.65","6166.75"
"NIFTY SMALLCAP 100","28 Sep 2018","6488.9","6495","6109","6150.95"
"NIFTY SMALLCAP 100","27 Sep 2018","6657.55","6668.6","6469.4","6480.75"
"NIFTY SMALLCAP 100","26 Sep 2018","6685.75","6713.15","6623.15","6647.95"
"NIFTY SMALLCAP 100","25 Sep 2018","6700.55","6716.55","6523.6","6642.35"
"NIFTY SMALLCAP 100","24 Sep 2018","6928.05","6930.9","6699.85","6722.45"
"NIFTY SMALLCAP 100","21 Sep 2018","7211.65","7229.95","6644.15","6902.25"
"NIFTY SMALLCAP 100","19 Sep 2018","7277.25","7291.25","7129.1","7167.05"
"NIFTY SMALLCAP 100","18 Sep 2018","7417.2","7443.8","7239.5","7246.95"
"NIFTY SMALLCAP 100","17 Sep 2018","7374.85","7431.65","7330.15","7400.80"
"NIFTY SMALLCAP 100","14 Sep 2018","7339.3","7399.25","7339.3","7388.35"
"NIFTY SMALLCAP 100","12 Sep 2018","7319.3","7321.15","7181.25","7281.40"
"NIFTY SMALLCAP 100","11 Sep 2018","7455.45","7467.45","7303.95","7313.50"
"NIFTY SMALLCAP 100","10 Sep 2018","7512.9","7540.5","7415.9","7427.65"
"NIFTY SMALLCAP 100","07 Sep 2018","7498.25","7530.95","7447.6","7520.20"
"NIFTY SMALLCAP 100","06 Sep 2018","7469.85","7492.65","7409.8","7482.25"
"NIFTY SMALLCAP 100","05 Sep 2018","7441.4","7462.7","7327.35","7435.15"
"NIFTY SMALLCAP 100","04 Sep 2018","7666.75","7672.6","7432.45","7453.90"
"NIFTY SMALLCAP 100","03 Sep 2018","7709.3","7745.15","7640.1","7651.80"
"NIFTY SMALLCAP 100","31 Aug 2018","7654.95","7689.4","7620.15","7668.95"
"NIFTY SMALLCAP 100","30 Aug 2018","7633.25","7653.7","7610.75","7642.25"
"NIFTY SMALLCAP 100","29 Aug 2018","7608.6","7647.1","7597.15","7605.55"
"NIFTY SMALLCAP 100","28 Aug 2018","7629.4","7640.85","7585.45","7597.70"
"NIFTY SMALLCAP 100","27 Aug 2018","7566.25","7606.55","7565.4","7589.75"
"NIFTY SMALLCAP 100","24 Aug 2018","7552.85","7585.1","7494","7532.30"
"NIFTY SMALLCAP 100","23 Aug 2018","7608.75","7615.55","7528","7554.10"
"NIFTY SMALLCAP 100","21 Aug 2018","7568.4","7598.35","7533.5","7587.20"
"NIFTY SMALLCAP 100","20 Aug 2018","7542.4","7562.4","7529.3","7549.85"
"NIFTY SMALLCAP 100","17 Aug 2018","7489.4","7534.2","7479.8","7522.50"
"NIFTY SMALLCAP 100","16 Aug 2018","7478","7527.4","7425.15","7449.30"
"NIFTY SMALLCAP 100","14 Aug 2018","7476.55","7519.75","7464.8","7492.85"
"NIFTY SMALLCAP 100","13 Aug 2018","7471.6","7518.05","7415.75","7463.65"
"NIFTY SMALLCAP 100","10 Aug 2018","7629.2","7632.7","7521.7","7537.30"
"NIFTY SMALLCAP 100","09 Aug 2018","7579.65","7639.9","7578.45","7623.85"
"NIFTY SMALLCAP 100","08 Aug 2018","7541.5","7594.1","7528.4","7555.30"
"NIFTY SMALLCAP 100","07 Aug 2018","7619.8","7626.85","7520.9","7532.45"
"NIFTY SMALLCAP 100","06 Aug 2018","7620.8","7646.15","7588.8","7597.35"
"NIFTY SMALLCAP 100","03 Aug 2018","7513.8","7583.05","7513.7","7581.75"
"NIFTY SMALLCAP 100","02 Aug 2018","7484.25","7509.4","7410.4","7475.60"
"NIFTY SMALLCAP 100","01 Aug 2018","7483.75","7516.1","7433.15","7468.25"
"NIFTY SMALLCAP 100","31 Jul 2018","7443.1","7474.3","7425.6","7465.75"
"NIFTY SMALLCAP 100","30 Jul 2018","7425.65","7457.3","7404.05","7437.85"
"NIFTY SMALLCAP 100","27 Jul 2018","7337.95","7410.65","7331.6","7402.85"
"NIFTY SMALLCAP 100","26 Jul 2018","7291.9","7326.55","7282.55","7318.80"
"NIFTY SMALLCAP 100","25 Jul 2018","7281.7","7309.9","7259.5","7274.75"
"NIFTY SMALLCAP 100","24 Jul 2018","7110.45","7256.5","7091.35","7246.80"
"NIFTY SMALLCAP 100","23 Jul 2018","7059.3","7088.3","6997.1","7082.05"
"NIFTY SMALLCAP 100","20 Jul 2018","6981.4","7036.2","6945.65","7030.75"
"NIFTY SMALLCAP 100","19 Jul 2018","7039.7","7043.5","6923.4","6976.50"
"NIFTY SMALLCAP 100","18 Jul 2018","7150.3","7178.35","6959.85","7018.45"
"NIFTY SMALLCAP 100","17 Jul 2018","6976.15","7103.6","6938.5","7097.45"
"NIFTY SMALLCAP 100","16 Jul 2018","7201.05","7201.05","6969.35","6984.00"
"NIFTY SMALLCAP 100","13 Jul 2018","7384.45","7391.8","7198.2","7206.25"
"NIFTY SMALLCAP 100","12 Jul 2018","7448.05","7484.55","7365.4","7395.80"
"NIFTY SMALLCAP 100","11 Jul 2018","7439.85","7461.35","7390.05","7409.00"
"NIFTY SMALLCAP 100","10 Jul 2018","7382.45","7451.1","7382.45","7446.40"
"NIFTY SMALLCAP 100","09 Jul 2018","7284.95","7353","7280.95","7345.15"
"NIFTY SMALLCAP 100","06 Jul 2018","7163.95","7255.65","7157.95","7222.90"
"NIFTY SMALLCAP 100","05 Jul 2018","7223","7229.25","7151.9","7161.65"
"NIFTY SMALLCAP 100","04 Jul 2018","7186.1","7215.35","7155.25","7212.10"
"NIFTY SMALLCAP 100","03 Jul 2018","7126.95","7186.8","7076.25","7180.50"
"NIFTY SMALLCAP 100","02 Jul 2018","7214.65","7222.2","7063.75","7130.25"
"NIFTY SMALLCAP 100","29 Jun 2018","7071.1","7185.45","7070.8","7177.75"
"NIFTY SMALLCAP 100","28 Jun 2018","7151.5","7151.6","6999.1","7011.75"
"NIFTY SMALLCAP 100","27 Jun 2018","7331.25","7336.25","7093.5","7152.35"
"NIFTY SMALLCAP 100","26 Jun 2018","7366.65","7393.05","7309.35","7318.25"
"NIFTY SMALLCAP 100","25 Jun 2018","7431.9","7492.3","7380.25","7387.10"
"NIFTY SMALLCAP 100","22 Jun 2018","7409.05","7440.35","7371.4","7433.20"
"NIFTY SMALLCAP 100","21 Jun 2018","7500.4","7508.45","7408.95","7415.25"
"NIFTY SMALLCAP 100","20 Jun 2018","7467.1","7510.8","7447.5","7495.70"
"NIFTY SMALLCAP 100","19 Jun 2018","7541.05","7549","7429.5","7454.60"
"NIFTY SMALLCAP 100","18 Jun 2018","7624.9","7634.1","7555.85","7566.55"
"NIFTY SMALLCAP 100","15 Jun 2018","7712.95","7747","7614.05","7629.20"
"NIFTY SMALLCAP 100","14 Jun 2018","7708.65","7721.25","7665.8","7710.40"
"NIFTY SMALLCAP 100","13 Jun 2018","7748.4","7787.7","7704.85","7710.20"
"NIFTY SMALLCAP 100","12 Jun 2018","7696.15","7731.5","7687.1","7726.70"
"NIFTY SMALLCAP 100","11 Jun 2018","7682.05","7741.2","7667.15","7673.70"
"NIFTY SMALLCAP 100","08 Jun 2018","7575.45","7667.15","7542.65","7658.10"
"NIFTY SMALLCAP 100","07 Jun 2018","7496.25","7599.65","7488.65","7589.35"
"NIFTY SMALLCAP 100","06 Jun 2018","7273.35","7443.4","7224","7428.55"
"NIFTY SMALLCAP 100","05 Jun 2018","7448.3","7453.05","7251.75","7302.30"
"NIFTY SMALLCAP 100","04 Jun 2018","7725.5","7730.2","7475","7487.10"
"NIFTY SMALLCAP 100","01 Jun 2018","7834.1","7854.35","7689.9","7700.35"
"NIFTY SMALLCAP 100","31 May 2018","7946.35","7954.5","7820.3","7829.65"
"NIFTY SMALLCAP 100","30 May 2018","7873.95","7955.95","7861.2","7907.15"
"NIFTY SMALLCAP 100","29 May 2018","7958.2","7999.7","7899.6","7929.80"
"NIFTY SMALLCAP 100","28 May 2018","7850.8","7957.1","7840","7949.80"
"NIFTY SMALLCAP 100","25 May 2018","7730.4","7823.55","7719.1","7814.50"
"NIFTY SMALLCAP 100","24 May 2018","7740.85","7765.15","7660","7697.75"
"NIFTY SMALLCAP 100","23 May 2018","7740.9","7810.8","7691.2","7699.00"
"NIFTY SMALLCAP 100","22 May 2018","7632.9","7746.05","7605.2","7735.15"
"NIFTY SMALLCAP 100","21 May 2018","7812.5","7827.15","7602.45","7622.55"
"NIFTY SMALLCAP 100","18 May 2018","8018.8","8025.45","7799.65","7814.40"
"NIFTY SMALLCAP 100","17 May 2018","7960.1","8021.7","7930.6","8000.95"
"NIFTY SMALLCAP 100","16 May 2018","7862.2","7965.4","7825.2","7923.85"
"NIFTY SMALLCAP 100","15 May 2018","7989","8101.75","7858.45","7904.80"
"NIFTY SMALLCAP 100","14 May 2018","8112.85","8115.65","7972.3","7992.85"
"NIFTY SMALLCAP 100","11 May 2018","8159.25","8172.15","8083.3","8099.45"
"NIFTY SMALLCAP 100","10 May 2018","8294.4","8312.45","8117.9","8125.80"
"NIFTY SMALLCAP 100","09 May 2018","8286.85","8323.9","8267.8","8274.20"
"NIFTY SMALLCAP 100","08 May 2018","8277.3","8316.35","8250.35","8296.20"
"NIFTY SMALLCAP 100","07 May 2018","8229","8249.25","8185.35","8245.55"
"NIFTY SMALLCAP 100","04 May 2018","8210","8223.85","8158.6","8186.20"
"NIFTY SMALLCAP 100","03 May 2018","8281.4","8284.85","8161.4","8214.35"
"NIFTY SMALLCAP 100","02 May 2018","8418.9","8436.3","8242.25","8291.30"
"NIFTY SMALLCAP 100","30 Apr 2018","8329.6","8393.2","8304.65","8389.85"
"NIFTY SMALLCAP 100","27 Apr 2018","8279.8","8326.05","8271.7","8279.10"
"NIFTY SMALLCAP 100","26 Apr 2018","8251.9","8261.2","8200.4","8238.25"
"NIFTY SMALLCAP 100","25 Apr 2018","8296.95","8329.3","8218.1","8236.95"
"NIFTY SMALLCAP 100","24 Apr 2018","8371","8392.05","8296.3","8303.40"
"NIFTY SMALLCAP 100","23 Apr 2018","8318.4","8373.15","8300.45","8336.80"
"NIFTY SMALLCAP 100","20 Apr 2018","8309.85","8325.7","8275.4","8321.50"
"NIFTY SMALLCAP 100","19 Apr 2018","8272.8","8320.15","8228.7","8315.30"
"NIFTY SMALLCAP 100","18 Apr 2018","8315.75","8319.95","8220.15","8240.70"
"NIFTY SMALLCAP 100","17 Apr 2018","8288.9","8305.05","8240.05","8279.85"
"NIFTY SMALLCAP 100","16 Apr 2018","8156.75","8258.25","8139.65","8251.35"
"NIFTY SMALLCAP 100","13 Apr 2018","8193.75","8256","8168.9","8204.00"
"NIFTY SMALLCAP 100","12 Apr 2018","8201.4","8224.75","8150.1","8167.85"
"NIFTY SMALLCAP 100","11 Apr 2018","8236.95","8238.1","8163.05","8205.65"
"NIFTY SMALLCAP 100","10 Apr 2018","8259.4","8272.3","8174.95","8215.05"
"NIFTY SMALLCAP 100","09 Apr 2018","8231.25","8264.2","8199.35","8215.70"
"NIFTY SMALLCAP 100","06 Apr 2018","8149.7","8219.9","8098.25","8204.95"
"NIFTY SMALLCAP 100","05 Apr 2018","8051.55","8137.75","8050.15","8128.70"
"NIFTY SMALLCAP 100","04 Apr 2018","8117","8164.75","7936.1","7946.75"
"NIFTY SMALLCAP 100","03 Apr 2018","7912.55","8066.2","7906.45","8060.90"
"NIFTY SMALLCAP 100","02 Apr 2018","7828.1","7938.85","7827.4","7929.20"
"NIFTY SMALLCAP 100","28 Mar 2018","7836.8","7853.7","7779","7791.95"
"NIFTY SMALLCAP 100","27 Mar 2018","7805.65","7886.6","7804.9","7868.50"
"NIFTY SMALLCAP 100","26 Mar 2018","7675.3","7747.65","7610","7734.00"
"NIFTY SMALLCAP 100","23 Mar 2018","7680.75","7699.45","7614.25","7681.40"
"NIFTY SMALLCAP 100","22 Mar 2018","7992.5","8002","7846.75","7851.60"
"NIFTY SMALLCAP 100","21 Mar 2018","8010.8","8076.2","7950.7","7966.00"
"NIFTY SMALLCAP 100","20 Mar 2018","7885.3","7991.3","7851.35","7954.70"
"NIFTY SMALLCAP 100","19 Mar 2018","8147.1","8168.85","7918.6","7934.30"
"NIFTY SMALLCAP 100","16 Mar 2018","8237.7","8279.4","8099.2","8112.10"
"NIFTY SMALLCAP 100","15 Mar 2018","8160.5","8236.45","8159.05","8223.00"
"NIFTY SMALLCAP 100","14 Mar 2018","8118.7","8163.35","8087.75","8154.25"
"NIFTY SMALLCAP 100","13 Mar 2018","8025.35","8202.9","8012.4","8157.85"
"NIFTY SMALLCAP 100","12 Mar 2018","8031.3","8040.7","7938.75","8026.95"
"NIFTY SMALLCAP 100","09 Mar 2018","8029.95","8046.1","7947.05","7964.10"
"NIFTY SMALLCAP 100","08 Mar 2018","8012.5","8049.7","7827.5","7984.55"
"NIFTY SMALLCAP 100","07 Mar 2018","8106.35","8107.25","7933.6","7953.85"
"NIFTY SMALLCAP 100","06 Mar 2018","8313.2","8349.95","8104.05","8134.50"
"NIFTY SMALLCAP 100","05 Mar 2018","8331.7","8331.7","8221.7","8250.75"
"NIFTY SMALLCAP 100","01 Mar 2018","8377.65","8418.05","8332","8339.90"
"NIFTY SMALLCAP 100","28 Feb 2018","8302.75","8369.05","8255.9","8356.50"
"NIFTY SMALLCAP 100","27 Feb 2018","8431.9","8446.4","8346.2","8368.05"
"NIFTY SMALLCAP 100","26 Feb 2018","8395.1","8417.35","8364.45","8394.25"
"NIFTY SMALLCAP 100","23 Feb 2018","8218.4","8350.8","8215.25","8342.85"
"NIFTY SMALLCAP 100","22 Feb 2018","8190.5","8222.5","8161.9","8186.40"
