"Index Name","Date","Open","High","Low","Close"
"NIFTY 200","13 Dec 2023","11361.5","11388.7","11282.6","11376.70"
"NIFTY 200","12 Dec 2023","11416.6","11423.05","11310.75","11342.55"
"NIFTY 200","11 Dec 2023","11367.6","11402.6","11356.45","11396.50"
"NIFTY 200","08 Dec 2023","11377.25","11401.1","11287.45","11358.80"
"NIFTY 200","07 Dec 2023","11345.4","11359.45","11301.5","11348.45"
"NIFTY 200","06 Dec 2023","11331.15","11347.35","11283.95","11337.20"
"NIFTY 200","05 Dec 2023","11238.95","11280.3","11192.25","11275.95"
"NIFTY 200","04 Dec 2023","11156.3","11189.05","11095.7","11180.75"
"NIFTY 200","01 Dec 2023","10930.55","10983.9","10924","10969.00"
"NIFTY 200","30 Nov 2023","10857.6","10899","10808.95","10887.35"
"NIFTY 200","29 Nov 2023","10797","10850.95","10790.45","10846.45"
"NIFTY 200","28 Nov 2023","10707.75","10755.35","10689","10742.95"
"NIFTY 200","24 Nov 2023","10689.2","10701.1","10668.2","10676.50"
"NIFTY 200","23 Nov 2023","10693.7","10713.15","10671.5","10678.90"
"NIFTY 200","22 Nov 2023","10671.7","10689.4","10618.5","10678.65"
"NIFTY 200","21 Nov 2023","10673.35","10690.85","10659.7","10667.35"
"NIFTY 200","20 Nov 2023","10656.55","10666.8","10622.45","10631.80"
"NIFTY 200","17 Nov 2023","10612.65","10679.5","10607.4","10649.50"
"NIFTY 200","16 Nov 2023","10603.2","10700","10580.7","10651.85"
"NIFTY 200","15 Nov 2023","10588.85","10606.9","10559","10599.45"
"NIFTY 200","13 Nov 2023","10494.5","10497.3","10459.05","10482.45"
"NIFTY 200","12 Nov 2023","10527.5","10527.95","10504.3","10512.75"
"NIFTY 200","10 Nov 2023","10415.45","10469.4","10395.4","10457.55"
"NIFTY 200","09 Nov 2023","10471.25","10474.05","10428.5","10435.80"
"NIFTY 200","08 Nov 2023","10449.75","10463.7","10430.75","10457.95"
"NIFTY 200","07 Nov 2023","10408.95","10426.6","10376.95","10418.10"
"NIFTY 200","06 Nov 2023","10371.45","10411.15","10354.85","10405.65"
"NIFTY 200","03 Nov 2023","10308.05","10328.45","10300.55","10311.25"
"NIFTY 200","02 Nov 2023","10223.45","10257.55","10205.05","10248.15"
"NIFTY 200","01 Nov 2023","10199.55","10214.75","10143.3","10151.95"
"NIFTY 200","31 Oct 2023","10264.85","10265.05","10187.05","10198.35"
"NIFTY 200","30 Oct 2023","10182.9","10221.45","10108.65","10213.60"
"NIFTY 200","27 Oct 2023","10098.7","10189.85","10097.75","10173.65"
"NIFTY 200","26 Oct 2023","10134.5","10141.25","10017.55","10052.50"
"NIFTY 200","25 Oct 2023","10275.4","10310.55","10145.05","10185.75"
"NIFTY 200","23 Oct 2023","10428.75","10441.45","10250","10266.15"
"NIFTY 200","20 Oct 2023","10458.75","10480.75","10423.55","10435.00"
"NIFTY 200","19 Oct 2023","10458.55","10519.95","10431.45","10495.55"
"NIFTY 200","18 Oct 2023","10608.2","10611.9","10513","10519.25"
"NIFTY 200","17 Oct 2023","10616.25","10618.65","10583.5","10600.80"
"NIFTY 200","16 Oct 2023","10557.65","10583.35","10534.05","10559.55"
"NIFTY 200","13 Oct 2023","10515.75","10589.3","10505.3","10561.30"
"NIFTY 200","12 Oct 2023","10596.40","10607.05","10570.95","10579.85"
"NIFTY 200","11 Oct 2023","10564.35","10603.95","10560.10","10581.10"
"NIFTY 200","10 Oct 2023","10444.80","10529.35","10444.55","10518.45"
"NIFTY 200","09 Oct 2023","10432.90","10454.60","10391.60","10411.75"
"NIFTY 200","06 Oct 2023","10487.00","10514.90","10470.50","10503.75"
"NIFTY 200","05 Oct 2023","10446.65","10464.15","10418.80","10445.00"
"NIFTY 200","04 Oct 2023","10436.25","10439.70","10342.75","10399.55"
"NIFTY 200","03 Oct 2023","10507.95","10508.65","10443.35","10474.60"
"NIFTY 200","29 Sep 2023","10470.05","10550.90","10456.70","10510.25"
"NIFTY 200","28 Sep 2023","10573.35","10575.75","10420.80","10436.15"
"NIFTY 200","27 Sep 2023","10508.70","10557.15","10469.00","10549.85"
"NIFTY 200","26 Sep 2023","10524.05","10537.95","10502.95","10515.65"
"NIFTY 200","25 Sep 2023","10518.10","10541.45","10471.25","10518.70"
"NIFTY 200","22 Sep 2023","10545.15","10575.10","10496.15","10511.45"
"NIFTY 200","21 Sep 2023","10600.05","10603.75","10522.20","10540.85"
"NIFTY 200","20 Sep 2023","10665.00","10700.75","10611.90","10626.85"
"NIFTY 200","18 Sep 2023","10758.75","10766.20","10725.20","10733.00"
"NIFTY 200","15 Sep 2023","10753.65","10779.35","10733.65","10763.60"
"NIFTY 200","14 Sep 2023","10717.90","10746.15","10685.35","10721.05"
"NIFTY 200","13 Sep 2023","10641.95","10691.20","10595.15","10681.00"
"NIFTY 200","12 Sep 2023","10785.55","10785.60","10618.55","10645.05"
"NIFTY 200","11 Sep 2023","10668.55","10730.45","10656.85","10725.40"
"NIFTY 200","08 Sep 2023","10592.40","10645.75","10574.90","10624.35"
"NIFTY 200","07 Sep 2023","10501.20","10570.10","10485.45","10564.20"
"NIFTY 200","06 Sep 2023","10487.60","10511.05","10444.95","10500.85"
"NIFTY 200","05 Sep 2023","10465.30","10483.55","10440.75","10478.20"
"NIFTY 200","04 Sep 2023","10427.40","10447.90","10378.95","10440.75"
"NIFTY 200","01 Sep 2023","10289.75","10388.30","10285.40","10378.95"
"NIFTY 200","31 Aug 2023","10345.85","10349.00","10272.50","10284.95"
"NIFTY 200","30 Aug 2023","10360.40","10374.80","10324.35","10330.05"
"NIFTY 200","29 Aug 2023","10320.15","10320.95","10294.20","10311.55"
"NIFTY 200","28 Aug 2023","10278.90","10312.05","10251.50","10284.65"
"NIFTY 200","25 Aug 2023","10286.10","10305.50","10237.00","10254.45"
"NIFTY 200","24 Aug 2023","10393.15","10416.70","10317.15","10325.90"
"NIFTY 200","23 Aug 2023","10343.50","10360.40","10313.60","10340.05"
"NIFTY 200","22 Aug 2023","10309.65","10331.20","10299.20","10317.25"
"NIFTY 200","21 Aug 2023","10245.70","10305.05","10235.50","10290.75"
"NIFTY 200","18 Aug 2023","10239.40","10266.70","10210.70","10235.65"
"NIFTY 200","17 Aug 2023","10303.45","10308.55","10249.55","10263.95"
"NIFTY 200","16 Aug 2023","10258.20","10312.00","10228.30","10302.80"
"NIFTY 200","14 Aug 2023","10282.10","10306.55","10188.40","10289.15"
"NIFTY 200","11 Aug 2023","10372.60","10373.95","10296.10","10304.60"
"NIFTY 200","10 Aug 2023","10395.40","10403.60","10334.70","10358.75"
"NIFTY 200","09 Aug 2023","10379.90","10407.20","10321.95","10401.60"
"NIFTY 200","08 Aug 2023","10398.15","10401.90","10336.20","10370.60"
"NIFTY 200","07 Aug 2023","10368.85","10387.25","10339.00","10378.25"
"NIFTY 200","04 Aug 2023","10308.00","10348.75","10298.70","10337.35"
"NIFTY 200","03 Aug 2023","10293.25","10330.25","10213.65","10262.60"
"NIFTY 200","02 Aug 2023","10404.55","10413.75","10258.65","10320.90"
"NIFTY 200","01 Aug 2023","10466.35","10469.70","10421.85","10437.50"
"NIFTY 200","31 Jul 2023","10397.85","10454.80","10372.00","10445.90"
"NIFTY 200","28 Jul 2023","10379.95","10394.75","10343.50","10386.60"
"NIFTY 200","27 Jul 2023","10450.25","10460.60","10341.70","10372.15"
"NIFTY 200","26 Jul 2023","10392.85","10434.35","10379.70","10411.55"
"NIFTY 200","25 Jul 2023","10375.75","10375.75","10318.35","10361.90"
"NIFTY 200","24 Jul 2023","10381.30","10396.85","10336.75","10344.10"
"NIFTY 200","21 Jul 2023","10399.00","10437.00","10355.80","10374.65"
"NIFTY 200","20 Jul 2023","10421.10","10480.40","10387.65","10475.15"
"NIFTY 200","19 Jul 2023","10395.85","10423.90","10366.05","10416.35"
"NIFTY 200","18 Jul 2023","10397.15","10405.25","10335.25","10367.95"
"NIFTY 200","17 Jul 2023","10322.25","10368.80","10302.00","10360.30"
"NIFTY 200","14 Jul 2023","10255.80","10310.10","10224.85","10296.35"
"NIFTY 200","13 Jul 2023","10272.45","10302.35","10195.80","10212.10"
"NIFTY 200","12 Jul 2023","10260.00","10264.10","10209.60","10218.60"
"NIFTY 200","11 Jul 2023","10210.85","10265.70","10201.35","10230.55"
"NIFTY 200","10 Jul 2023","10212.05","10214.65","10159.30","10175.40"
"NIFTY 200","07 Jul 2023","10234.60","10277.85","10163.25","10178.10"
"NIFTY 200","06 Jul 2023","10205.50","10269.90","10198.65","10264.20"
"NIFTY 200","05 Jul 2023","10196.85","10214.75","10170.00","10205.30"
"NIFTY 200","04 Jul 2023","10206.70","10208.35","10146.70","10182.80"
"NIFTY 200","03 Jul 2023","10139.40","10173.80","10134.20","10164.40"
"NIFTY 200","30 Jun 2023","10054.70","10109.30","10033.20","10104.35"
"NIFTY 200","28 Jun 2023","9975.15","10017.10","9953.45","10004.90"
"NIFTY 200","27 Jun 2023","9898.15","9932.55","9887.75","9927.80"
"NIFTY 200","26 Jun 2023","9839.15","9874.80","9827.20","9866.90"
"NIFTY 200","23 Jun 2023","9900.85","9905.80","9830.00","9837.45"
"NIFTY 200","22 Jun 2023","9979.00","9985.80","9905.35","9912.40"
"NIFTY 200","21 Jun 2023","9974.10","9993.65","9947.90","9975.15"
"NIFTY 200","20 Jun 2023","9917.00","9959.45","9874.15","9948.80"
"NIFTY 200","19 Jun 2023","9971.20","9978.80","9898.40","9913.90"
"NIFTY 200","16 Jun 2023","9891.70","9962.15","9885.20","9943.35"
"NIFTY 200","15 Jun 2023","9900.60","9919.65","9856.05","9868.00"
"NIFTY 200","14 Jun 2023","9887.55","9895.75","9857.30","9888.60"
"NIFTY 200","13 Jun 2023","9816.55","9874.55","9816.30","9868.80"
"NIFTY 200","12 Jun 2023","9789.20","9808.20","9765.45","9796.65"
"NIFTY 200","09 Jun 2023","9814.25","9822.85","9763.75","9769.30"
"NIFTY 200","08 Jun 2023","9857.40","9876.60","9789.90","9798.85"
"NIFTY 200","07 Jun 2023","9812.65","9856.65","9799.00","9850.35"
"NIFTY 200","06 Jun 2023","9775.50","9787.90","9737.90","9776.40"
"NIFTY 200","05 Jun 2023","9780.40","9793.35","9764.10","9769.20"
"NIFTY 200","02 Jun 2023","9745.40","9757.35","9715.40","9741.40"
"NIFTY 200","01 Jun 2023","9746.15","9755.75","9700.70","9711.95"
"NIFTY 200","31 May 2023","9737.65","9740.15","9690.55","9724.80"
"NIFTY 200","30 May 2023","9746.50","9771.10","9730.90","9755.65"
"NIFTY 200","29 May 2023","9751.20","9761.50","9730.60","9740.15"
"NIFTY 200","26 May 2023","9619.75","9695.40","9606.00","9690.95"
"NIFTY 200","25 May 2023","9568.05","9607.35","9543.90","9598.70"
"NIFTY 200","24 May 2023","9575.55","9621.95","9559.85","9573.90"
"NIFTY 200","23 May 2023","9597.90","9626.05","9583.05","9593.80"
"NIFTY 200","22 May 2023","9506.60","9576.90","9494.20","9568.00"
"NIFTY 200","19 May 2023","9495.80","9512.10","9425.05","9505.00"
"NIFTY 200","18 May 2023","9562.85","9567.40","9461.40","9471.85"
"NIFTY 200","17 May 2023","9569.50","9572.70","9474.85","9511.70"
"NIFTY 200","16 May 2023","9621.35","9625.10","9550.65","9560.95"
"NIFTY 200","15 May 2023","9567.65","9630.65","9546.75","9601.30"
"NIFTY 200","12 May 2023","9550.85","9574.25","9504.45","9557.15"
"NIFTY 200","11 May 2023","9580.10","9590.35","9544.40","9558.85"
"NIFTY 200","10 May 2023","9550.60","9559.35","9496.65","9553.55"
"NIFTY 200","09 May 2023","9548.85","9574.75","9508.80","9527.00"
"NIFTY 200","08 May 2023","9459.05","9537.50","9450.85","9528.55"
"NIFTY 200","05 May 2023","9463.15","9506.90","9426.40","9434.05"
"NIFTY 200","04 May 2023","9437.50","9521.70","9430.45","9516.00"
"NIFTY 200","03 May 2023","9438.90","9452.60","9412.10","9436.35"
"NIFTY 200","02 May 2023","9437.60","9471.50","9427.55","9455.00"
"NIFTY 200","28 Apr 2023","9333.90","9414.65","9311.90","9404.00"
"NIFTY 200","27 Apr 2023","9265.50","9321.30","9258.70","9313.95"
"NIFTY 200","26 Apr 2023","9239.50","9270.00","9214.30","9264.10"
"NIFTY 200","25 Apr 2023","9235.25","9257.90","9216.25","9241.45"
"NIFTY 200","24 Apr 2023","9208.15","9231.10","9168.20","9226.40"
"NIFTY 200","21 Apr 2023","9188.75","9195.10","9136.45","9171.85"
"NIFTY 200","20 Apr 2023","9188.60","9206.95","9161.35","9179.20"
"NIFTY 200","19 Apr 2023","9204.30","9206.80","9160.60","9176.85"
"NIFTY 200","18 Apr 2023","9237.90","9237.90","9173.10","9203.20"
"NIFTY 200","17 Apr 2023","9257.60","9257.60","9139.80","9208.85"
"NIFTY 200","13 Apr 2023","9241.35","9252.35","9200.70","9245.80"
"NIFTY 200","12 Apr 2023","9214.35","9245.50","9194.00","9239.65"
"NIFTY 200","11 Apr 2023","9184.15","9208.55","9158.35","9192.55"
"NIFTY 200","10 Apr 2023","9146.45","9173.35","9130.10","9143.45"
"NIFTY 200","06 Apr 2023","9090.55","9142.65","9072.35","9124.50"
"NIFTY 200","05 Apr 2023","9041.05","9104.85","9034.50","9098.35"
"NIFTY 200","03 Apr 2023","9046.25","9046.25","8990.50","9030.65"
"NIFTY 200","31 Mar 2023","8937.95","9019.45","8934.80","9007.90"
"NIFTY 200","29 Mar 2023","8806.85","8896.55","8806.85","8875.60"
"NIFTY 200","28 Mar 2023","8849.00","8855.50","8780.35","8802.05"
"NIFTY 200","27 Mar 2023","8846.15","8885.50","8809.45","8830.60"
"NIFTY 200","24 Mar 2023","8903.30","8918.75","8814.25","8828.10"
"NIFTY 200","23 Mar 2023","8911.20","8956.65","8887.60","8899.40"
"NIFTY 200","22 Mar 2023","8943.70","8960.45","8917.05","8935.30"
"NIFTY 200","21 Mar 2023","8884.15","8916.80","8857.95","8906.65"
"NIFTY 200","20 Mar 2023","8888.80","8889.35","8767.55","8846.20"
"NIFTY 200","17 Mar 2023","8921.15","8938.55","8849.65","8909.30"
"NIFTY 200","16 Mar 2023","8847.35","8890.60","8767.65","8854.30"
"NIFTY 200","15 Mar 2023","8929.65","8951.40","8826.05","8840.90"
"NIFTY 200","14 Mar 2023","8928.50","8955.35","8835.60","8868.30"
"NIFTY 200","13 Mar 2023","9063.70","9112.85","8904.60","8924.70"
"NIFTY 200","10 Mar 2023","9070.40","9073.50","9007.05","9061.15"
"NIFTY 200","09 Mar 2023","9232.15","9235.25","9131.25","9140.40"
"NIFTY 200","08 Mar 2023","9166.05","9223.45","9134.65","9217.55"
"NIFTY 200","06 Mar 2023","9171.20","9228.45","9167.55","9190.05"
"NIFTY 200","03 Mar 2023","9064.65","9149.05","9056.85","9124.95"
"NIFTY 200","02 Mar 2023","9044.40","9052.80","8991.95","8999.90"
"NIFTY 200","01 Mar 2023","8990.35","9059.95","8985.45","9053.30"
"NIFTY 200","28 Feb 2023","8986.40","9010.60","8939.55","8964.55"
"NIFTY 200","27 Feb 2023","9016.05","9021.95","8936.20","8988.80"
"NIFTY 200","24 Feb 2023","9094.60","9104.45","9014.50","9036.15"
"NIFTY 200","23 Feb 2023","9090.00","9106.00","9019.40","9058.70"
"NIFTY 200","22 Feb 2023","9180.85","9185.85","9066.70","9082.65"
"NIFTY 200","21 Feb 2023","9262.00","9269.70","9206.05","9218.95"
"NIFTY 200","20 Feb 2023","9285.60","9299.80","9221.00","9233.55"
"NIFTY 200","17 Feb 2023","9296.45","9321.80","9249.40","9275.45"
"NIFTY 200","16 Feb 2023","9343.65","9367.20","9312.30","9327.80"
"NIFTY 200","15 Feb 2023","9241.10","9315.85","9228.50","9306.65"
"NIFTY 200","14 Feb 2023","9230.30","9271.65","9199.50","9260.70"
"NIFTY 200","13 Feb 2023","9269.40","9278.25","9187.90","9205.95"
"NIFTY 200","10 Feb 2023","9263.75","9282.50","9245.90","9274.35"
"NIFTY 200","09 Feb 2023","9291.50","9304.00","9241.05","9289.00"
"NIFTY 200","08 Feb 2023","9222.75","9299.15","9221.35","9286.70"
"NIFTY 200","07 Feb 2023","9235.30","9249.45","9171.25","9207.30"
"NIFTY 200","06 Feb 2023","9232.10","9237.15","9185.95","9226.60"
"NIFTY 200","03 Feb 2023","9203.55","9255.40","9111.45","9249.80"
"NIFTY 200","02 Feb 2023","9115.30","9187.05","9074.00","9162.10"
"NIFTY 200","01 Feb 2023","9297.70","9360.70","9029.45","9172.10"
"NIFTY 200","31 Jan 2023","9222.75","9239.10","9144.10","9222.05"
"NIFTY 200","30 Jan 2023","9157.75","9248.65","9071.55","9189.65"
"NIFTY 200","27 Jan 2023","9382.25","9385.80","9142.40","9202.15"
"NIFTY 200","25 Jan 2023","9518.60","9521.30","9379.05","9393.05"
"NIFTY 200","24 Jan 2023","9572.45","9576.35","9517.90","9534.45"
"NIFTY 200","23 Jan 2023","9538.15","9554.80","9511.25","9541.00"
"NIFTY 200","20 Jan 2023","9545.90","9557.85","9490.90","9497.80"
"NIFTY 200","19 Jan 2023","9547.00","9564.25","9520.55","9541.65"
"NIFTY 200","18 Jan 2023","9536.05","9579.80","9510.55","9571.60"
"NIFTY 200","17 Jan 2023","9475.30","9533.45","9453.25","9523.80"
"NIFTY 200","16 Jan 2023","9519.85","9533.40","9439.70","9460.35"
"NIFTY 200","13 Jan 2023","9452.05","9502.60","9399.90","9487.00"
"NIFTY 200","12 Jan 2023","9475.40","9484.90","9395.30","9443.55"
"NIFTY 200","11 Jan 2023","9484.50","9504.15","9428.90","9459.20"
"NIFTY 200","10 Jan 2023","9569.80","9571.45","9435.50","9475.35"
"NIFTY 200","09 Jan 2023","9492.85","9569.80","9486.95","9557.90"
"NIFTY 200","06 Jan 2023","9519.70","9533.95","9407.00","9439.35"
"NIFTY 200","05 Jan 2023","9548.50","9558.30","9447.00","9510.80"
"NIFTY 200","04 Jan 2023","9622.95","9629.40","9504.40","9515.35"
"NIFTY 200","03 Jan 2023","9591.45","9633.55","9585.20","9621.85"
"NIFTY 200","02 Jan 2023","9573.55","9607.70","9544.50","9599.75"
"NIFTY 200","30 Dec 2022","9630.85","9640.95","9540.65","9554.45"
"NIFTY 200","29 Dec 2022","9512.45","9608.55","9472.35","9587.00"
"NIFTY 200","28 Dec 2022","9527.85","9576.45","9515.35","9552.85"
"NIFTY 200","27 Dec 2022","9522.20","9556.60","9461.60","9547.90"
"NIFTY 200","26 Dec 2022","9343.50","9512.25","9298.85","9477.15"
"NIFTY 200","23 Dec 2022","9476.30","9508.40","9315.85","9332.90"
"NIFTY 200","22 Dec 2022","9650.20","9671.05","9519.05","9556.45"
"NIFTY 200","21 Dec 2022","9748.00","9772.10","9586.80","9605.05"
"NIFTY 200","20 Dec 2022","9703.45","9729.30","9626.30","9720.15"
"NIFTY 200","19 Dec 2022","9670.85","9744.30","9641.85","9738.45"
"NIFTY 200","16 Dec 2022","9704.20","9759.40","9653.20","9659.35"
"NIFTY 200","15 Dec 2022","9851.85","9870.55","9735.85","9751.70"
"NIFTY 200","14 Dec 2022","9870.75","9887.70","9860.95","9870.85"
"NIFTY 200","13 Dec 2022","9808.80","9844.00","9788.95","9837.90"
"NIFTY 200","12 Dec 2022","9746.50","9796.65","9704.15","9789.60"
"NIFTY 200","09 Dec 2022","9873.20","9874.55","9730.40","9783.65"
"NIFTY 200","08 Dec 2022","9822.25","9846.10","9807.30","9840.85"
"NIFTY 200","07 Dec 2022","9853.70","9869.05","9795.10","9811.40"
"NIFTY 200","06 Dec 2022","9832.85","9855.10","9822.45","9849.45"
"NIFTY 200","05 Dec 2022","9891.65","9894.90","9818.55","9876.35"
"NIFTY 200","02 Dec 2022","9890.00","9899.90","9842.30","9874.45"
"NIFTY 200","01 Dec 2022","9935.20","9935.30","9890.35","9910.50"
"NIFTY 200","30 Nov 2022","9796.70","9907.60","9793.40","9876.55"
"NIFTY 200","29 Nov 2022","9764.50","9818.35","9763.35","9789.00"
"NIFTY 200","28 Nov 2022","9705.75","9791.00","9677.55","9766.35"
"NIFTY 200","25 Nov 2022","9738.45","9746.90","9700.75","9737.00"
"NIFTY 200","24 Nov 2022","9651.70","9732.05","9636.05","9714.15"
"NIFTY 200","23 Nov 2022","9645.65","9645.80","9609.40","9620.45"
"NIFTY 200","22 Nov 2022","9576.65","9611.90","9555.40","9605.35"
"NIFTY 200","21 Nov 2022","9607.65","9613.60","9550.60","9565.55"
"NIFTY 200","18 Nov 2022","9685.75","9691.70","9583.90","9634.00"
"NIFTY 200","17 Nov 2022","9683.05","9703.95","9647.40","9662.50"
"NIFTY 200","16 Nov 2022","9723.00","9732.05","9669.45","9705.25"
"NIFTY 200","15 Nov 2022","9708.60","9732.70","9665.55","9722.30"
"NIFTY 200","14 Nov 2022","9707.20","9716.55","9678.15","9691.50"
"NIFTY 200","11 Nov 2022","9675.50","9700.20","9668.50","9693.10"
"NIFTY 200","10 Nov 2022","9579.30","9602.70","9518.65","9552.40"
"NIFTY 200","09 Nov 2022","9702.25","9703.75","9609.45","9630.15"
"NIFTY 200","07 Nov 2022","9658.65","9681.15","9588.60","9659.35"
"NIFTY 200","04 Nov 2022","9586.80","9616.80","9558.30","9608.95"
"NIFTY 200","03 Nov 2022","9532.20","9605.05","9527.85","9582.75"
"NIFTY 200","02 Nov 2022","9633.15","9633.55","9572.3","9590.05"
"NIFTY 200","01 Nov 2022","9599.35","9624.2","9569.15","9618.80"
"NIFTY 200","31 Oct 2022","9483.25","9550.25","9479.40","9544.40"
"NIFTY 200","28 Oct 2022","9430.95","9451.90","9391.45","9424.55"
"NIFTY 200","27 Oct 2022","9420.95","9437.70","9371.80","9418.20"
"NIFTY 200","25 Oct 2022","9423.55","9424.90","9355.25","9364.50"
"NIFTY 200","24 Oct 2022","9405.55","9420.25","9376.10","9388.35"
"NIFTY 200","21 Oct 2022","9364.80","9378.30","9288.65","9317.35"
"NIFTY 200","20 Oct 2022","9259.55","9345.70","9249.80","9334.90"
"NIFTY 200","19 Oct 2022","9335.60","9356.30","9286.20","9304.70"
"NIFTY 200","18 Oct 2022","9264.75","9306.35","9263.30","9294.85"
"NIFTY 200","17 Oct 2022","9118.60","9208.80","9081.55","9199.35"
"NIFTY 200","14 Oct 2022","9239.00","9243.10","9132.15","9139.10"
"NIFTY 200","13 Oct 2022","9130.50","9143.40","9050.35","9080.35"
"NIFTY 200","12 Oct 2022","9098.30","9153.30","9049.80","9143.90"
"NIFTY 200","11 Oct 2022","9233.70","9235.30","9055.40","9073.80"
"NIFTY 200","10 Oct 2022","9153.00","9239.70","9130.85","9216.75"
"NIFTY 200","07 Oct 2022","9264.70","9279.90","9210.40","9268.60"
"NIFTY 200","06 Oct 2022","9293.10","9324.35","9274.45","9281.25"
"NIFTY 200","04 Oct 2022","9165.40","9238.60","9153.20","9232.55"
"NIFTY 200","03 Oct 2022","9152.2","9163.85","8990.55","9019.50"
"NIFTY 200","30 Sep 2022","8995.35","9183.95","8953.7","9147.45"
"NIFTY 200","29 Sep 2022","9100.70","9121.65","8989.40","9005.10"
"NIFTY 200","28 Sep 2022","9023.75","9116.65","8999.00","9023.60"
"NIFTY 200","27 Sep 2022","9145.1","9185.55","9049.1","9093.90"
"NIFTY 200","26 Sep 2022","9202.7","9215.35","9066.25","9095.70"
"NIFTY 200","23 Sep 2022","9452.60","9475.10","9275.25","9290.85"
"NIFTY 200","22 Sep 2022","9435.00","9499.10","9395.05","9462.65"
"NIFTY 200","21 Sep 2022","9537.10","9579.10","9461.00","9486.05"
"NIFTY 200","20 Sep 2022","9527.35","9611.65","9518.20","9554.70"
"NIFTY 200","19 Sep 2022","9418.75","9477.45","9345.50","9447.10"
"NIFTY 200","16 Sep 2022","9580.65","9589.25","9380.95","9407.30"
"NIFTY 200","15 Sep 2022","9682.65","9706.50","9593.75","9616.50"
"NIFTY 200","14 Sep 2022","9521.75","9690.90","9521.75","9651.50"
"NIFTY 200","13 Sep 2022","9670.80","9687.65","9653.30","9677.65"
"NIFTY 200","12 Sep 2022","9580.15","9629.20","9578.75","9614.90"
"NIFTY 200","09 Sep 2022","9596.45","9596.45","9520.30","9547.15"
"NIFTY 200","08 Sep 2022","9521.30","9534.45","9480.95","9529.30"
"NIFTY 200","07 Sep 2022","9398.15","9466.35","9382.95","9454.20"
"NIFTY 200","06 Sep 2022","9470.30","9501.10","9416.70","9458.15"
"NIFTY 200","05 Sep 2022","9402.40","9457.00","9399.75","9446.25"
"NIFTY 200","02 Sep 2022","9437.85","9458.65","9382.25","9393.50"
"NIFTY 200","01 Sep 2022","9362.05","9468.00","9360.50","9401.95"
"NIFTY 200","30 Aug 2022","9317.45","9494.70","9313.10","9485.60"
"NIFTY 200","29 Aug 2022","9157.90","9286.80","9154.40","9258.10"
